lat_idx,lon_idx,NDVI,NDBI
16,11,-0.01569715238637696,0.010828333098039388
16,12,-0.01637308475917331,0.012207845180130362
16,13,-0.02764975513462275,0.01250477616729063
16,14,-0.021714011206180796,0.014199178209512752
16,15,-0.05098326440052374,0.014118722976408137
16,16,-0.04309253964586471,0.012397108587040745
16,17,0.06029724526277994,-0.03583223034376479
16,18,0.3164762099950792,-0.10587004672278438
16,19,0.15380499539883796,-0.01427301104781604
16,20,0.1809095917805924,-0.0009707594447340522
16,21,0.16753762272423214,0.015354634452272057
16,22,0.20102780458888977,-0.013501516403877421
16,23,0.30189733533207047,-0.10364550130879653
16,24,0.27206929397816154,-0.06930935265614235
16,25,0.23834252296640202,-0.03652140769789531
16,26,0.28537556345421,-0.10617048973108063
16,27,0.3444871541179436,-0.16946674540552578
16,28,0.39721555570062683,-0.2068887273269654
16,29,0.4124087351984778,-0.21250713157612247
16,30,0.4158531874926629,-0.21572019179360705
16,31,0.41622627532089607,-0.2339338607350941
16,32,0.43206552386358815,-0.23708531908375183
16,33,0.37242194924466226,-0.16366395760981664
17,0,-0.0038824648922487696,0.010111104932259248
17,1,-0.003431741645286649,0.01040799694268783
17,2,-0.00474836061477851,0.010275972015337007
17,3,-0.006184324029798281,0.010152525657430425
17,4,-0.007554019915923931,0.00902592432620896
17,5,-0.009183866746127952,0.008461257145698274
17,6,-0.012592981057814938,0.00894999678953488
17,7,-0.012715989932202968,0.009239248716758441
17,8,-0.013659569400598147,0.009924060434012293
17,9,-0.014180525143691562,0.010065442834982655
17,10,-0.011746805975682437,0.01034009777817699
17,11,-0.008091380141335966,0.010729911504261882
17,12,-0.009097292076340604,0.01620354606972538
17,13,-0.01273748947751753,0.01816048371427535
17,14,-0.01710574027853414,0.018627217707895112
17,15,-0.02667432171541267,0.01454194930934685
17,16,-0.03988813884498356,0.014475847003391117
17,17,-0.0678762940973419,0.0022621024555712723
17,18,0.1629589055184733,-0.0547451633884081
17,19,0.22574571870923055,-0.05404402793856403
17,20,0.14444004255767784,0.019737469653100255
17,21,0.18546741452322632,0.006287196178411079
17,22,0.17360275973834496,0.007362201678692057
17,23,0.1714377288884656,0.010477740886015786
17,24,0.19545272946351125,-0.037005555290412315
17,25,0.21763953460508892,-0.035155144751053226
17,26,0.2515219019816079,-0.08940525012739516
17,27,0.31286588963276807,-0.10183209018082691
17,28,0.4009291444253172,-0.19340866418018227
17,29,0.4338871512933485,-0.23143414161744338
17,30,0.4549635643321822,-0.26005079279744076
17,31,0.425240226383288,-0.22066082691318167
17,32,0.4200948089382784,-0.2022967258191485
17,33,0.4054701620585907,-0.1771660169953105
18,0,-0.004192061081968991,0.01054143807681203
18,1,-0.004144923933601178,0.010410488767906963
18,2,-0.004494639451519875,0.010180812058974698
18,3,-0.005785367465700075,0.009920687738118448
18,4,-0.006801809062779464,0.00959787314106473
18,5,-0.008091416144774613,0.008415683042529072
18,6,-0.009861468498538457,0.008712434494208353
18,7,-0.012131076113040594,0.009291775705607973
18,8,-0.014733921140578463,0.009602670311111191
18,9,-0.01420228259889569,0.010770134972989025
